order_id,customer_id,order_date,ship_date,ship_mode
US-2017-128832,LS-16945,4/24/2017,4/27/2017,First Class
CA-2017-139717,DM-13015,8/24/2017,8/26/2017,Second Class
CA-2017-136007,AC-10615,2/23/2017,3/2/2017,Standard Class
CA-2016-157364,LT-17110,11/19/2016,11/21/2016,First Class
US-2016-112970,TB-21250,11/14/2016,11/15/2016,First Class
US-2017-152492,AH-10585,7/6/2017,7/6/2017,Same Day
CA-2016-101168,SS-20140,12/25/2016,1/1/2017,Standard Class
CA-2017-104010,TD-20995,4/23/2017,4/25/2017,First Class
CA-2015-130253,PP-18955,12/14/2015,12/18/2015,Standard Class
US-2015-155369,PG-18820,4/19/2015,4/25/2015,Standard Class
CA-2016-131205,AA-10645,9/4/2016,9/8/2016,Standard Class
CA-2017-122364,FA-14230,9/24/2017,9/29/2017,Standard Class
CA-2016-117912,TB-21520,2/4/2016,2/8/2016,Standard Class
CA-2017-145702,AH-10075,5/19/2017,5/24/2017,Second Class
CA-2015-113215,CP-12085,9/3/2015,9/8/2015,Standard Class
CA-2016-154662,BF-11215,6/9/2016,6/16/2016,Standard Class
CA-2015-105571,CP-12340,11/7/2015,11/11/2015,Standard Class
CA-2016-152765,LS-17245,6/15/2016,6/18/2016,First Class
CA-2015-153878,TS-21655,4/25/2015,4/30/2015,Standard Class
CA-2016-124016,JS-15940,9/23/2016,9/26/2016,Second Class
CA-2016-113551,NF-18385,8/18/2016,8/20/2016,First Class
CA-2014-107524,KN-16705,3/2/2014,3/8/2014,Standard Class
CA-2014-138072,GA-14725,12/30/2014,1/3/2015,Standard Class
CA-2015-134201,EH-14125,4/10/2015,4/16/2015,Standard Class
CA-2015-111780,RA-19285,12/25/2015,12/30/2015,Second Class
CA-2015-119942,TT-21070,4/5/2015,4/7/2015,First Class
CA-2015-151547,AH-10465,1/17/2015,1/23/2015,Standard Class
CA-2017-166695,CC-12430,5/20/2017,5/24/2017,Standard Class
CA-2017-167542,KD-16495,8/13/2017,8/20/2017,Standard Class
CA-2015-120901,BG-11035,12/31/2015,1/4/2016,Standard Class
CA-2017-121398,FH-14365,12/25/2017,12/29/2017,Standard Class
CA-2016-151561,PG-18820,9/1/2016,9/7/2016,Standard Class
CA-2017-154676,NZ-18565,8/5/2017,8/8/2017,First Class
US-2014-165589,TB-21595,2/18/2014,2/18/2014,Same Day
US-2016-132577,JE-15475,11/22/2016,11/27/2016,Standard Class
CA-2015-114048,EH-13945,12/14/2015,12/18/2015,Standard Class
CA-2015-137281,BF-10975,6/13/2015,6/17/2015,Standard Class
US-2017-162068,PC-18745,12/28/2017,12/31/2017,Second Class
CA-2017-100111,SV-20365,9/20/2017,9/26/2017,Standard Class
US-2017-132381,Dp-13240,8/22/2017,8/24/2017,First Class
CA-2015-147011,HR-14830,6/18/2015,6/22/2015,Standard Class
CA-2014-120852,WB-21850,12/20/2014,12/25/2014,Standard Class
CA-2016-150007,AS-10090,9/11/2016,9/16/2016,Standard Class
CA-2016-124590,SP-20920,11/12/2016,11/16/2016,Standard Class
CA-2016-133802,SP-20650,3/14/2016,3/20/2016,Standard Class
US-2016-113677,CM-12655,11/13/2016,11/19/2016,Standard Class
CA-2017-143378,JR-16210,9/19/2017,9/25/2017,Standard Class
CA-2017-152660,CB-12415,12/4/2017,12/9/2017,Standard Class
CA-2015-142139,SD-20485,8/31/2015,9/5/2015,Standard Class
CA-2017-145772,SS-20140,6/3/2017,6/7/2017,Standard Class
CA-2016-124100,EH-13990,3/31/2016,4/6/2016,Standard Class
US-2014-158400,AH-10030,10/25/2014,10/28/2014,First Class
CA-2017-162033,EM-14200,3/26/2017,4/2/2017,Standard Class
CA-2014-163447,TB-21190,12/27/2014,12/31/2014,Standard Class
CA-2017-145737,AB-10165,9/15/2017,9/20/2017,Standard Class
CA-2016-148096,AO-10810,8/16/2016,8/19/2016,First Class
CA-2016-146766,TT-21220,11/4/2016,11/4/2016,Same Day
CA-2015-105613,KN-16705,10/18/2015,10/22/2015,Standard Class
US-2016-142251,FO-14305,10/31/2016,11/4/2016,Second Class
CA-2014-131247,GA-14725,3/30/2014,4/4/2014,Standard Class
US-2015-113593,NC-18415,4/18/2015,4/20/2015,First Class
CA-2017-121083,JF-15190,7/9/2017,7/15/2017,Standard Class
CA-2017-151190,GT-14710,6/27/2017,7/1/2017,Standard Class
CA-2014-133543,KM-16660,12/22/2014,12/26/2014,Standard Class
CA-2017-105130,PJ-18835,11/21/2017,11/25/2017,Standard Class
CA-2016-161928,AC-10660,6/27/2016,6/29/2016,Second Class
CA-2017-101322,JG-15310,12/28/2017,12/31/2017,First Class
US-2016-106600,RM-19375,4/8/2016,4/11/2016,First Class
CA-2014-111871,EK-13795,3/18/2014,3/21/2014,Second Class
CA-2017-139437,RD-19585,7/3/2017,7/8/2017,Standard Class
CA-2017-151484,CV-12805,4/20/2017,4/23/2017,First Class
CA-2016-104150,AG-10330,8/3/2016,8/5/2016,Second Class
CA-2016-161025,GM-14440,12/3/2016,12/9/2016,Standard Class
CA-2014-103989,MC-17605,3/19/2014,3/21/2014,First Class
CA-2015-142433,ES-14020,4/20/2015,4/25/2015,Standard Class
CA-2015-132815,RW-19540,9/19/2015,9/22/2015,Second Class
CA-2014-101266,MM-17920,8/27/2014,8/30/2014,Second Class
CA-2016-141523,MH-17440,12/19/2016,12/24/2016,Second Class
US-2014-106299,NZ-18565,8/2/2014,8/8/2014,Standard Class
CA-2015-158421,GB-14575,9/21/2015,9/26/2015,Standard Class
CA-2016-143609,DB-13270,12/11/2016,12/13/2016,First Class
CA-2015-138331,JK-15625,8/7/2015,8/12/2015,Standard Class
CA-2015-138954,MH-17785,11/15/2015,11/17/2015,First Class
CA-2017-157903,AM-10705,4/4/2017,4/8/2017,Standard Class
CA-2016-157259,JM-15535,12/24/2016,12/28/2016,Standard Class
CA-2017-107986,MW-18220,12/13/2017,12/13/2017,Same Day
CA-2017-104927,AG-10330,12/22/2017,12/26/2017,Standard Class
CA-2017-113453,CM-12160,10/21/2017,10/28/2017,Standard Class
CA-2015-149909,RA-19915,11/13/2015,11/17/2015,Standard Class
CA-2015-146675,SB-20185,4/16/2015,4/20/2015,Standard Class
CA-2016-118332,PK-19075,12/16/2016,12/23/2016,Standard Class
CA-2016-133669,SV-20935,10/21/2016,10/27/2016,Standard Class
CA-2017-145660,MG-17650,12/1/2017,12/3/2017,First Class
CA-2016-133697,CM-12445,10/20/2016,10/24/2016,Second Class
CA-2017-148138,ME-18010,9/29/2017,10/3/2017,Standard Class
CA-2017-119809,YS-21880,8/18/2017,8/25/2017,Standard Class
CA-2017-149944,MB-17305,11/12/2017,11/16/2017,Second Class
CA-2014-128538,AS-10240,10/11/2014,10/15/2014,Standard Class
CA-2015-161711,MC-17425,11/28/2015,12/3/2015,Standard Class
US-2015-129553,PG-18820,7/27/2015,8/2/2015,Standard Class
CA-2016-160220,JS-16030,10/20/2016,10/26/2016,Standard Class
US-2017-157224,JB-16000,9/14/2017,9/18/2017,Second Class
CA-2017-140627,DK-12985,12/23/2017,12/27/2017,Standard Class
CA-2015-133445,JF-15490,10/5/2015,10/9/2015,Standard Class
CA-2014-148782,PO-18850,11/2/2014,11/7/2014,Standard Class
CA-2016-148208,BT-11530,1/22/2016,1/27/2016,Standard Class
CA-2017-127656,NW-18400,7/11/2017,7/17/2017,Standard Class
US-2017-142188,JF-15415,9/11/2017,9/11/2017,Same Day
CA-2016-144400,AC-10420,2/23/2016,2/27/2016,Standard Class
US-2016-155180,TB-21280,1/22/2016,1/29/2016,Standard Class
CA-2015-134075,HA-14905,12/12/2015,12/16/2015,Standard Class
US-2016-131912,LH-17155,10/29/2016,11/1/2016,Second Class
CA-2017-141572,LO-17170,5/28/2017,5/31/2017,Second Class
CA-2014-134621,DP-13390,12/21/2014,12/28/2014,Standard Class
CA-2016-165561,CR-12580,11/24/2016,11/28/2016,Standard Class
CA-2015-112305,KB-16405,11/20/2015,11/25/2015,Standard Class
CA-2017-121580,ML-17410,5/29/2017,6/4/2017,Standard Class
CA-2014-101147,MC-17575,12/2/2014,12/4/2014,First Class
CA-2014-165806,VM-21685,4/7/2014,4/7/2014,Same Day
CA-2015-151624,VW-21775,9/8/2015,9/14/2015,Standard Class
CA-2017-139444,GK-14620,9/9/2017,9/15/2017,Standard Class
CA-2015-133977,AT-10435,9/6/2015,9/8/2015,Second Class
CA-2017-141425,AR-10825,11/2/2017,11/6/2017,Second Class
CA-2015-133536,JH-15820,3/28/2015,3/30/2015,Second Class
CA-2015-150441,RA-19285,8/13/2015,8/17/2015,Second Class
CA-2015-162607,RO-19780,5/12/2015,5/18/2015,Standard Class
CA-2017-103506,LR-17035,7/23/2017,7/27/2017,Standard Class
CA-2016-132479,MK-17905,9/24/2016,9/26/2016,First Class
CA-2017-160724,YS-21880,5/5/2017,5/10/2017,Standard Class
US-2016-115952,JH-15910,10/6/2016,10/6/2016,Same Day
CA-2014-146731,AT-10735,11/3/2014,11/8/2014,Standard Class
CA-2015-115392,RM-19675,10/1/2015,10/4/2015,Second Class
CA-2017-102379,BB-11545,12/2/2017,12/6/2017,Standard Class
CA-2017-149706,AS-10285,12/11/2017,12/12/2017,First Class
US-2016-139087,DK-13375,7/17/2016,7/22/2016,Second Class
CA-2017-152226,JH-15910,5/12/2017,5/16/2017,Standard Class
CA-2015-116484,JK-15205,11/20/2015,11/26/2015,Standard Class
CA-2016-100944,EH-13765,9/24/2016,9/28/2016,Standard Class
CA-2016-125080,VW-21775,10/21/2016,10/26/2016,Standard Class
CA-2016-121020,CG-12040,10/24/2016,10/31/2016,Standard Class
CA-2014-100090,EB-13705,7/8/2014,7/12/2014,Standard Class
US-2015-139675,NF-18595,3/13/2015,3/18/2015,Second Class
CA-2017-143756,ME-17725,12/2/2017,12/5/2017,First Class
CA-2015-151253,AZ-10750,4/22/2015,4/26/2015,Standard Class
CA-2014-141152,RF-19345,9/16/2014,9/19/2014,First Class
CA-2014-141313,AJ-10780,12/28/2014,1/1/2015,Standard Class
CA-2014-169852,SF-20965,10/21/2014,10/26/2014,Standard Class
CA-2017-107314,MZ-17335,11/30/2017,12/3/2017,First Class
US-2014-161305,SB-20170,6/6/2014,6/12/2014,Standard Class
CA-2017-166919,AH-10210,11/23/2017,11/27/2017,Standard Class
CA-2017-162712,NK-18490,6/18/2017,6/20/2017,Second Class
CA-2017-107552,AI-10855,5/5/2017,5/5/2017,Same Day
CA-2016-163328,TP-21565,11/4/2016,11/6/2016,Second Class
CA-2014-112837,LW-17125,9/11/2014,9/16/2014,Standard Class
CA-2017-120019,NG-18355,2/16/2017,2/21/2017,Standard Class
CA-2014-100762,NG-18355,11/24/2014,11/29/2014,Standard Class
CA-2017-161459,EB-13750,11/25/2017,11/29/2017,Second Class
CA-2017-160017,SP-20860,9/28/2017,10/2/2017,Standard Class
CA-2014-123316,SP-20545,10/13/2014,10/17/2014,Standard Class
CA-2014-141299,RB-19795,6/3/2014,6/7/2014,Second Class
CA-2014-104402,DB-13660,6/17/2014,6/23/2014,Standard Class
CA-2015-110289,NB-18655,10/29/2015,11/2/2015,Standard Class
CA-2014-167927,XP-21865,1/20/2014,1/26/2014,Standard Class
CA-2014-133305,MH-17455,7/11/2014,7/15/2014,Standard Class
CA-2016-165995,BG-11740,8/30/2016,9/6/2016,Standard Class
CA-2017-143112,TS-21370,10/5/2017,10/9/2017,Standard Class
US-2017-105830,DB-13660,12/31/2016,1/2/2017,First Class
CA-2015-146255,EM-14140,3/7/2015,3/10/2015,First Class
CA-2017-104822,RB-19465,10/20/2017,10/20/2017,Same Day
CA-2015-104486,PO-18850,5/1/2015,5/6/2015,Standard Class
CA-2017-161557,AG-10900,9/3/2017,9/8/2017,Standard Class
CA-2017-161130,BF-11275,11/3/2017,11/8/2017,Standard Class
US-2015-161347,HG-14845,9/13/2015,9/19/2015,Standard Class
US-2015-109015,BS-11590,9/6/2015,9/12/2015,Standard Class
CA-2014-110611,JD-16015,10/6/2014,10/13/2014,Standard Class
CA-2017-139080,CS-12250,1/23/2017,1/28/2017,Standard Class
CA-2015-115693,FC-14245,12/10/2015,12/15/2015,Standard Class
US-2014-107993,SE-20110,11/25/2014,11/30/2014,Standard Class
CA-2017-110443,CK-12205,11/21/2017,11/25/2017,Standard Class
CA-2017-144848,DS-13030,4/4/2017,4/5/2017,First Class
US-2017-147998,SA-20830,5/19/2017,5/24/2017,Standard Class
CA-2016-103919,TP-21565,10/3/2016,10/7/2016,Standard Class
CA-2016-113425,JK-16120,11/21/2016,11/21/2016,Same Day
CA-2017-143035,CC-12430,10/3/2017,10/5/2017,Second Class
CA-2014-107811,LA-16780,4/29/2014,5/3/2014,Standard Class
CA-2016-163216,AW-10930,10/7/2016,10/10/2016,First Class
US-2016-116442,BP-11230,12/15/2016,12/22/2016,Standard Class
CA-2017-150623,DB-13360,4/10/2017,4/14/2017,Standard Class
US-2014-163797,PC-19000,4/8/2014,4/13/2014,Standard Class
CA-2016-127236,TB-21595,3/29/2016,4/2/2016,Standard Class
US-2017-104661,TB-21250,1/15/2017,1/18/2017,First Class
CA-2014-134103,MV-18190,1/30/2014,2/4/2014,Standard Class
CA-2015-147529,DK-12835,2/7/2015,2/11/2015,Standard Class
CA-2016-129126,PK-19075,12/14/2016,12/19/2016,Standard Class
CA-2017-131632,AH-10120,10/31/2017,11/4/2017,Standard Class
CA-2017-151981,GM-14455,8/6/2017,8/12/2017,Standard Class
CA-2017-125472,BD-11725,5/30/2017,5/31/2017,First Class
CA-2015-156328,RM-19375,11/30/2015,12/5/2015,Standard Class
CA-2017-154074,BW-11110,8/31/2017,9/2/2017,Second Class
CA-2017-161774,GT-14710,5/14/2017,5/15/2017,First Class
CA-2017-151211,AH-10120,8/17/2017,8/23/2017,Standard Class
CA-2017-142671,DR-12940,11/10/2017,11/14/2017,Second Class
CA-2017-144750,DL-13495,8/21/2017,8/21/2017,Same Day
CA-2016-111976,BD-11620,3/8/2016,3/12/2016,Standard Class
CA-2016-140130,HW-14935,10/31/2016,11/5/2016,Standard Class
CA-2014-159121,JO-15145,7/26/2014,8/1/2014,Standard Class
CA-2015-149650,RD-19660,10/24/2015,10/27/2015,First Class
CA-2017-115777,DO-13645,8/19/2017,8/24/2017,Standard Class
CA-2016-143714,CC-12370,5/23/2016,5/27/2016,Standard Class
CA-2014-165764,SH-20395,11/3/2014,11/7/2014,Standard Class
CA-2015-121405,FC-14335,3/30/2015,4/4/2015,Standard Class
US-2017-116897,JG-15160,5/27/2017,5/29/2017,First Class
US-2017-113992,LC-16885,12/14/2017,12/19/2017,Standard Class
CA-2014-166891,CC-12220,10/4/2014,10/6/2014,First Class
CA-2016-101161,BW-11110,10/13/2016,10/20/2016,Standard Class
CA-2015-151785,JJ-15445,3/5/2015,3/10/2015,Standard Class
US-2017-119816,TT-21460,3/4/2017,3/6/2017,Second Class
CA-2015-156510,EH-13990,9/25/2015,9/29/2015,Standard Class
US-2015-110261,PR-18880,12/19/2015,12/23/2015,Second Class
CA-2015-125710,BT-11680,10/8/2015,10/13/2015,Standard Class
CA-2017-161102,EC-14050,7/31/2017,8/3/2017,First Class
CA-2014-110065,SP-20650,8/5/2014,8/11/2014,Standard Class
US-2017-133361,AJ-10780,5/14/2017,5/17/2017,First Class
US-2016-155404,AS-10630,9/22/2016,9/28/2016,Standard Class
CA-2015-114503,AA-10375,11/13/2015,11/17/2015,Standard Class
CA-2017-153080,EH-13945,5/22/2017,5/25/2017,Second Class
CA-2016-163804,DB-13270,12/2/2016,12/8/2016,Standard Class
CA-2015-108532,CC-12100,8/29/2015,9/2/2015,Standard Class
CA-2014-151897,VT-21700,6/6/2014,6/10/2014,Standard Class
CA-2016-113292,DB-13060,3/18/2016,3/20/2016,Second Class
CA-2014-149524,BS-11590,1/14/2014,1/15/2014,First Class
CA-2017-140872,NR-18550,6/3/2017,6/10/2017,Standard Class
CA-2017-113908,KN-16390,6/3/2017,6/9/2017,Standard Class
CA-2015-120621,JW-16075,3/21/2015,3/26/2015,Standard Class
US-2017-148866,JM-15535,9/19/2017,9/24/2017,Standard Class
CA-2014-149594,MF-18250,9/15/2014,9/19/2014,Standard Class
CA-2016-113845,FA-14230,11/20/2016,11/25/2016,Standard Class
CA-2017-111262,KH-16510,10/28/2017,11/1/2017,Second Class
CA-2015-103135,SS-20515,7/24/2015,7/28/2015,Standard Class
CA-2014-129147,LC-17050,11/2/2014,11/6/2014,Standard Class
CA-2017-128265,VW-21775,11/17/2017,11/22/2017,Second Class
CA-2016-152331,LD-16855,6/26/2016,6/30/2016,Standard Class
US-2016-128909,SP-20545,10/9/2016,10/11/2016,Second Class
CA-2017-102197,DK-13150,12/20/2017,12/26/2017,Standard Class
CA-2017-167640,FC-14245,3/6/2017,3/10/2017,Standard Class
US-2017-116652,RD-19480,9/15/2017,9/19/2017,Standard Class
CA-2017-138289,AR-10540,1/16/2017,1/18/2017,Second Class
CA-2016-129308,CC-12100,7/7/2016,7/13/2016,Standard Class
CA-2016-157791,CA-11965,12/23/2016,12/28/2016,Second Class
CA-2014-146864,BT-11530,12/22/2014,12/26/2014,Standard Class
CA-2014-103744,MG-17875,2/23/2014,2/27/2014,Standard Class
US-2017-107384,TP-21130,12/4/2017,12/8/2017,Standard Class
CA-2014-128209,GT-14710,11/17/2014,11/22/2014,Standard Class
CA-2014-169684,FH-14365,10/20/2014,10/23/2014,First Class
CA-2015-109862,HK-14890,10/25/2015,10/30/2015,Standard Class
US-2017-107888,CC-12220,11/16/2017,11/19/2017,First Class
US-2017-154872,DP-13000,5/14/2017,5/18/2017,Standard Class
CA-2014-113880,VF-21715,3/1/2014,3/5/2014,Standard Class
US-2015-164966,GH-14410,7/30/2015,8/1/2015,First Class
CA-2015-126739,JH-16180,11/1/2015,11/3/2015,Second Class
CA-2017-161578,RB-19465,12/16/2017,12/21/2017,Second Class
CA-2014-137092,LS-16975,10/20/2014,10/22/2014,Second Class
CA-2015-166947,EB-13750,6/5/2015,6/10/2015,Standard Class
CA-2016-160941,DK-12835,7/21/2016,7/26/2016,Standard Class
CA-2017-144680,SC-20260,3/31/2017,4/2/2017,First Class
CA-2014-166086,CT-11995,5/7/2014,5/12/2014,Standard Class
CA-2017-131282,CB-12025,2/5/2017,2/8/2017,Second Class
CA-2014-100678,KM-16720,4/18/2014,4/22/2014,Standard Class
CA-2016-161543,RD-19720,5/10/2016,5/16/2016,Standard Class
CA-2016-160535,BP-11050,11/25/2016,11/30/2016,Standard Class
CA-2017-123085,EJ-13720,3/3/2017,3/8/2017,Standard Class
CA-2015-153752,RO-19780,12/6/2015,12/11/2015,Second Class
CA-2014-103660,MW-18220,8/25/2014,8/30/2014,Standard Class
CA-2016-169887,MS-17530,10/22/2016,10/22/2016,Same Day
CA-2016-148516,DW-13585,8/7/2016,8/11/2016,Standard Class
CA-2017-104731,AM-10705,7/21/2017,7/27/2017,Standard Class
CA-2014-164749,BG-11740,3/23/2014,3/26/2014,First Class
CA-2015-103716,KB-16585,4/30/2015,5/6/2015,Standard Class
CA-2016-126795,GT-14710,6/13/2016,6/16/2016,Second Class
CA-2015-146290,SV-20815,5/4/2015,5/11/2015,Standard Class
CA-2017-157112,GG-14650,4/23/2017,4/26/2017,First Class
CA-2014-169257,SV-20785,6/6/2014,6/12/2014,Standard Class
CA-2014-154095,ON-18715,12/2/2014,12/7/2014,Standard Class
CA-2017-146346,RA-19945,6/17/2017,6/20/2017,First Class
CA-2016-148852,SV-20785,5/26/2016,5/31/2016,Standard Class
US-2015-118906,KB-16585,3/10/2015,3/10/2015,Same Day
CA-2016-168921,AG-10495,10/20/2016,10/22/2016,First Class
CA-2015-107678,JK-16090,4/21/2015,4/28/2015,Standard Class
CA-2016-123512,MV-18190,6/17/2016,6/19/2016,First Class
US-2017-167402,CP-12085,1/13/2017,1/18/2017,Second Class
CA-2014-130449,VP-21760,9/6/2014,9/9/2014,First Class
CA-2015-141250,PM-18940,1/19/2015,1/23/2015,Standard Class
CA-2014-145541,TB-21400,12/14/2014,12/21/2014,Standard Class
CA-2014-138513,EH-13990,5/23/2014,5/27/2014,Standard Class
CA-2015-135489,GW-14605,9/19/2015,9/22/2015,Second Class
CA-2015-125696,NP-18685,10/2/2015,10/6/2015,Standard Class
CA-2016-105081,JE-15715,12/25/2016,12/30/2016,Standard Class
US-2016-146857,BE-11455,5/6/2016,5/8/2016,Second Class
CA-2016-166275,SS-20590,10/24/2016,10/24/2016,Same Day
CA-2017-144498,MB-18085,5/6/2017,5/6/2017,Same Day
CA-2017-103352,RP-19390,11/27/2017,11/30/2017,Second Class
CA-2014-108609,AJ-10780,10/31/2014,11/2/2014,Second Class
CA-2017-128328,PO-18865,8/5/2017,8/9/2017,Standard Class
US-2015-156496,WB-21850,8/10/2015,8/16/2015,Standard Class
US-2016-127334,MP-18175,12/15/2016,12/21/2016,Standard Class
US-2017-124779,BF-11020,9/8/2017,9/11/2017,First Class
CA-2017-135937,KM-16375,2/20/2017,2/27/2017,Standard Class
CA-2015-129322,DB-13405,8/8/2015,8/10/2015,Second Class
CA-2017-162173,OT-18730,10/26/2017,11/1/2017,Standard Class
CA-2016-115483,JS-15880,7/14/2016,7/18/2016,Second Class
CA-2017-122175,CA-12775,5/12/2017,5/14/2017,Second Class
CA-2017-161088,MH-18115,5/25/2017,5/29/2017,Standard Class
CA-2014-154837,RB-19645,8/23/2014,8/27/2014,Second Class
CA-2015-153794,SB-20290,9/11/2015,9/16/2015,Standard Class
CA-2015-135510,TW-21025,9/5/2015,9/12/2015,Standard Class
CA-2015-109337,DL-13330,11/21/2015,11/23/2015,Second Class
CA-2014-150329,SD-20485,10/10/2014,10/14/2014,Standard Class
CA-2017-145037,TB-21055,9/2/2017,9/7/2017,Second Class
CA-2017-154466,DP-13390,1/1/2017,1/2/2017,First Class
CA-2014-109134,DE-13255,11/5/2014,11/10/2014,Standard Class
US-2015-129637,MC-18100,12/17/2015,12/22/2015,Standard Class
CA-2015-165162,HG-15025,5/14/2015,5/21/2015,Standard Class
CA-2017-140494,CM-11815,3/10/2017,3/15/2017,Second Class
CA-2017-104108,RP-19855,12/2/2017,12/9/2017,Standard Class
US-2017-165869,LS-17200,7/31/2017,8/5/2017,Standard Class
CA-2017-160899,DR-12940,8/11/2017,8/13/2017,Second Class
CA-2017-144225,CC-12475,9/30/2017,10/2/2017,Second Class
US-2016-163538,SS-20515,8/26/2016,8/30/2016,Standard Class
US-2016-155103,JF-15190,12/2/2016,12/7/2016,Standard Class
CA-2017-145429,SW-20455,7/21/2017,7/25/2017,Standard Class
CA-2015-153535,SG-20470,5/20/2015,5/24/2015,Standard Class
CA-2015-139164,CS-12355,6/23/2015,6/28/2015,Standard Class
CA-2016-112277,SC-20695,9/10/2016,9/15/2016,Standard Class
CA-2014-167724,BF-11170,4/13/2014,4/18/2014,Standard Class
CA-2015-123141,GZ-14470,11/14/2015,11/19/2015,Standard Class
CA-2016-149503,SP-20650,12/9/2016,12/12/2016,First Class
CA-2017-163069,PJ-19015,8/18/2017,8/21/2017,Second Class
CA-2017-107629,DB-13060,12/14/2017,12/14/2017,Same Day
CA-2016-134789,CK-12325,4/8/2016,4/15/2016,Standard Class
CA-2016-130442,SF-20065,12/16/2016,12/19/2016,First Class
CA-2017-102974,DP-13105,9/19/2017,9/24/2017,Standard Class
US-2017-166394,VM-21835,9/4/2017,9/6/2017,Second Class
CA-2016-128811,SF-20200,9/12/2016,9/16/2016,Standard Class
CA-2017-145443,SC-20695,8/10/2017,8/15/2017,Second Class
CA-2016-165827,MF-17665,11/4/2016,11/9/2016,Standard Class
CA-2015-156734,BV-11245,6/18/2015,6/20/2015,First Class
CA-2014-120096,KE-16420,7/4/2014,7/7/2014,First Class
CA-2015-141754,EM-14200,12/20/2015,12/25/2015,Standard Class
CA-2016-123358,BT-11680,4/10/2016,4/17/2016,Standard Class
CA-2014-144029,MM-18055,5/26/2014,5/31/2014,Standard Class
US-2017-101784,PO-18850,7/6/2017,7/11/2017,Standard Class
CA-2015-156923,SP-20860,2/16/2015,2/20/2015,Standard Class
CA-2017-111269,CS-12355,6/16/2017,6/18/2017,Second Class
CA-2017-159156,KB-16600,11/13/2017,11/16/2017,First Class
CA-2017-100230,AA-10375,12/11/2017,12/15/2017,Standard Class
CA-2016-154767,BP-11155,6/28/2016,6/30/2016,Second Class
CA-2017-124205,TC-21145,9/15/2017,9/19/2017,Standard Class
CA-2017-165715,BG-11035,12/2/2017,12/8/2017,Standard Class
CA-2017-100636,DO-13435,6/26/2017,6/30/2017,Standard Class
CA-2016-162943,DB-12970,7/24/2016,7/26/2016,Second Class
CA-2016-144764,RL-19615,9/2/2016,9/8/2016,Standard Class
CA-2017-100615,SJ-20215,4/20/2017,4/24/2017,Standard Class
CA-2014-109302,CS-12175,8/12/2014,8/16/2014,Standard Class
CA-2017-139787,JP-16135,9/19/2017,9/23/2017,Standard Class
CA-2017-139402,NC-18535,12/9/2017,12/13/2017,Standard Class
CA-2016-119018,CW-11905,11/4/2016,11/8/2016,Standard Class
CA-2015-105361,CM-12115,3/29/2015,4/4/2015,Standard Class
US-2016-152373,PT-19090,9/5/2016,9/11/2016,Standard Class
US-2017-166037,CL-12700,1/28/2017,2/1/2017,Standard Class
US-2016-147711,HF-14995,9/3/2016,9/8/2016,Second Class
